"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-18 12:02:30",1750248150387,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"fs7th-1750248150375-c3c0483dfbeb","vercel-favicon/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1EPNBKGCDDHMWVEFKA2804","G9iC1xjR8gpw"
"2025-06-18 12:02:08",1750248128034,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/auth/login","GET","",200,"9vh25-1750248128027-85d5f3ecbbb1","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENZH271E0YS4VYE3DPT7R","G9iC1xjR8gpw"
"2025-06-18 12:02:07",1750248127847,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"tht6j-1750248127841-a8cde90671a8","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENZB7H4JTPTC1NENE0BQ4","G9iC1xjR8gpw"
"2025-06-18 12:02:06",1750248126235,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/auth/login","GET","",200,"dtckt-1750248126230-42f37b86e2da","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENXRVJT5CGJTYNPNF0TXB","G9iC1xjR8gpw"
"2025-06-18 12:02:06",1750248126064,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/auth/login","GET","",200,"fs7th-1750248125857-4c8b079bae1a","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/auth/login","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","",""
"2025-06-18 12:02:05",1750248125865,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/auth/login","GET","",200,"fs7th-1750248125857-4c8b079bae1a","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENXD9910SK85HZ4C6DGV1","G9iC1xjR8gpw"
"2025-06-18 12:02:05",1750248125559,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"4k76m-1750248125553-7eca7fccb0df","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENX3QM49K19ANWR4EG2ZC","G9iC1xjR8gpw"
"2025-06-18 12:02:05",1750248125346,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"hnkh5-1750248125324-a44b86dfedea","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENWX2FH0HK0967D2SV6ND","G9iC1xjR8gpw"
"2025-06-18 12:02:05",1750248125101,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"z85mm-1750248124687-c26e2ef1973a","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","",""
"2025-06-18 12:02:05",1750248125083,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"w8wxr-1750248124820-4c4c8beccd65","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","",""
"2025-06-18 12:02:04",1750248124936,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"w8wxr-1750248124820-4c4c8beccd65","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENWG8X4RBJSHEV1EC9NTC","G9iC1xjR8gpw"
"2025-06-18 12:02:04",1750248124826,"telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app/","GET","",200,"z85mm-1750248124687-c26e2ef1973a","vercel-screenshot/1.0","info","production","main","MISS","edge-middleware","/middleware","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","telegrambot-feuo3t3fm-idosegev23s-projects.vercel.app","dpl_9MFGWp8CxSpW671v4WirD1GLWRgP",-1,"sfo1",-1,-1,"","prj_HIr0MbDCEkD6eduv5eV3gtt0ypuA","","","01JY1ENWCTW6JFVSJDYHC5HZ4P","G9iC1xjR8gpw"
